"ID","DCE_version","task","choice_forced","choice_tx","choice_best","goal1","form1","mag1","dir1","goal2","form2","mag2","dir2","goal3","form3","mag3","dir3"
"390ff356-8faf-5100-7e1a-c424dd719d90",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"390ff356-8faf-5100-7e1a-c424dd719d90",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"390ff356-8faf-5100-7e1a-c424dd719d90",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"390ff356-8faf-5100-7e1a-c424dd719d90",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"390ff356-8faf-5100-7e1a-c424dd719d90",1,"8",1,1,1,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"7f423027-62aa-91f6-336b-076922f030f3",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"ac99ec09-79bf-00ac-9345-dbb285b3efd5",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"2",1,0,0,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"3",2,0,0,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"4",1,0,0,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"5",2,0,0,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"6",2,1,2,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"7",2,0,0,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"046f49fe-186f-e943-1eb2-7e44c9ce4236",1,"8",2,0,0,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"9f255404-eb78-8dcf-5348-630ec83d61d8",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"2",2,1,2,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"3",1,1,1,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"85df7fc0-f806-dc09-ae8c-48f4c0daa208",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"d1b2cf0f-9afa-2239-c343-f899abf5c9c4",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"2",2,1,2,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"3",2,0,0,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"6",2,1,2,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"c868df0c-f7b0-7ccf-1940-e8438761ddc2",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"4",2,1,2,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"5",1,1,1,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"6",2,1,2,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"e71c6b91-6b88-f642-53dd-5c37b8162755",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"be11e906-3690-b375-5d4a-de3a41f65acf",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"5",1,1,1,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"6",2,1,2,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"a8928185-ae19-a883-dec9-b6b920ccfe4f",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"59e6851d-aab6-a300-aa51-b2cd28733adc",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355",1,"8",2,0,0,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"3",2,0,0,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"7",2,0,0,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60",1,"8",2,0,0,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"86aedd08-4bad-7d09-df44-ea850f7111c6",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"7",2,0,0,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"77c356e9-e667-7b35-8fa5-61e85ba8b625",1,"8",2,0,0,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"3c7d4377-48b0-fdf5-0d3b-7456cc0d15a4",1,"8",2,1,2,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"1",1,NA,NA,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"3",1,1,1,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"5",1,1,1,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"6",1,1,1,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"7",1,1,1,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"253fae49-fa6e-a523-4e05-9914336a6087",1,"8",1,1,1,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"2",2,1,2,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"3",1,1,1,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"4",2,1,2,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"5",2,1,2,90,"voucher",160,"pos",30,"cash",300,"neg","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"6",2,1,2,30,"cash",500,"neg",90,"voucher",300,"pos","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"7",2,1,2,30,"donate",300,"neg",60,"voucher",160,"pos","SQ","SQ","SQ","SQ"
"e54a58f3-b730-b163-3bbf-6f61fd221a38",1,"8",1,1,1,90,"donate",300,"pos",30,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"a3da79a5-8ea0-b927-ace9-4ef1ad9b1778",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"a3da79a5-8ea0-b927-ace9-4ef1ad9b1778",1,"2",2,NA,NA,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"2ce0c591-c7b7-1c45-96dd-f2cb4a669c58",1,"1",2,1,2,90,"donate",160,"neg",60,"cash",500,"pos","SQ","SQ","SQ","SQ"
"2ce0c591-c7b7-1c45-96dd-f2cb4a669c58",1,"2",1,1,1,90,"cash",500,"neg",60,"donate",300,"pos","SQ","SQ","SQ","SQ"
"2ce0c591-c7b7-1c45-96dd-f2cb4a669c58",1,"3",2,1,2,30,"donate",160,"pos",90,"cash",300,"neg","SQ","SQ","SQ","SQ"
"2ce0c591-c7b7-1c45-96dd-f2cb4a669c58",1,"4",1,1,1,30,"cash",500,"pos",60,"donate",300,"neg","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"3",2,1,2,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"42d4da34-0148-27d0-de78-edff2676d6e6",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"8e42e428-ea84-4c2b-4864-d3690120ffe8",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"8e42e428-ea84-4c2b-4864-d3690120ffe8",2,"2",2,1,2,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
